date,0bp,25bp,50bp,75bp,100bp,125bp,150bp,175bp,200bp,225bp,250bp,275bp,300bp,325bp,350bp,375bp,400bp,425bp,450bp,475bp,500bp,525bp,550bp,575bp,600bp,625bp,650bp,675bp,700bp,725bp
2025-04-17,0.0,0.0,0.0095,0.0134,0.009000000000000001,0.013000000000000001,0.0067,0.0073,0.0104,0.017,0.023,0.0298,0.011699999999999999,0.028999999999999998,0.0601,0.0928,0.47130000000000005,0.33520000000000005,0.039,0.0199,0.01,0.006500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-21,0.0,0.0,0.0121,0.0078000000000000005,0.0103,0.0066,0.0072,0.0091,0.0141,0.0213,0.028399999999999998,0.009399999999999999,0.0159,0.030699999999999998,0.0653,0.11460000000000001,0.46909999999999996,0.295,0.034,0.021400000000000002,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-22,0.0,0.0,0.0111,0.0132,0.011000000000000001,0.014499999999999999,0.006500000000000001,0.0088,0.012,0.0163,0.0222,0.0344,0.011899999999999999,0.029300000000000003,0.0663,0.0875,0.4621,0.34299999999999997,0.037200000000000004,0.013300000000000001,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-23,0.0,0.0,0.009399999999999999,0.011399999999999999,0.008199999999999999,0.0115,0.0146,0.0066,0.0104,0.0163,0.0212,0.0298,0.0508,0.0132,0.051,0.0926,0.44659999999999994,0.39659999999999995,0.0433,0.0137,0.0115,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-24,0.0,0.0,0.011000000000000001,0.013300000000000001,0.009000000000000001,0.011899999999999999,0.0154,0.005,0.0086,0.016399999999999998,0.026000000000000002,0.0359,0.052300000000000006,0.013600000000000001,0.050300000000000004,0.10310000000000001,0.469,0.364,0.0385,0.0219,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-25,0.0,0.0,0.0106,0.0141,0.0115,0.013000000000000001,0.013999999999999999,0.0064,0.011000000000000001,0.017,0.0225,0.034,0.0605,0.0231,0.0599,0.0915,0.4743,0.35119999999999996,0.0361,0.021,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-28,0.0,0.0,0.0115,0.0159,0.009000000000000001,0.0128,0.0179,0.0072,0.011399999999999999,0.0171,0.0239,0.0388,0.0666,0.020099999999999996,0.07339999999999999,0.09970000000000001,0.4794,0.3274,0.0317,0.0168,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-29,0.0,0.0091,0.0131,0.0098,0.0126,0.0155,0.0187,0.008,0.011699999999999999,0.0181,0.028900000000000002,0.045899999999999996,0.069,0.018799999999999997,0.0716,0.11599999999999999,0.4841,0.3094,0.0331,0.015300000000000001,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,0.0,0.0103,0.0143,0.011000000000000001,0.0132,0.015,0.0066,0.0092,0.0132,0.018799999999999997,0.028300000000000002,0.048,0.077,0.0175,0.0816,0.1277,0.47759999999999997,0.2957,0.0277,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,0.0,0.0,0.0115,0.0149,0.0108,0.013000000000000001,0.015600000000000001,0.006500000000000001,0.009000000000000001,0.0137,0.0226,0.0398,0.0689,0.009300000000000001,0.067,0.1258,0.46659999999999996,0.33140000000000003,0.0311,0.0187,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-02,0.0,0.0,0.0,0.011200000000000002,0.008199999999999999,0.009000000000000001,0.0098,0.0127,0.019299999999999998,0.008199999999999999,0.0161,0.0298,0.0525,0.0802,0.0336,0.0696,0.37439999999999996,0.5224,0.0392,0.0146,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-05,0.0,0.0,0.0,0.01,0.0128,0.006500000000000001,0.009899999999999999,0.0152,0.022400000000000003,0.0074,0.0137,0.025699999999999997,0.0436,0.0728,0.0207,0.07,0.3371,0.5722,0.044500000000000005,0.0282,0.014199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-06,0.0,0.0,0.0077,0.0102,0.0134,0.008199999999999999,0.0104,0.0152,0.022799999999999997,0.0084,0.0171,0.0286,0.049400000000000006,0.08789999999999999,0.0197,0.0795,0.385,0.5158,0.032799999999999996,0.0213,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-07,0.0,0.0,0.0,0.0101,0.013600000000000001,0.0072,0.0104,0.0146,0.0197,0.0279,0.0155,0.025,0.0393,0.0774,0.0138,0.046900000000000004,0.3002,0.6392,0.030600000000000002,0.0212,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-08,0.0,0.0,0.0,0.0086,0.011399999999999999,0.0149,0.0076,0.0108,0.0165,0.0259,0.0116,0.0203,0.032400000000000005,0.0661,0.1024,0.0452,0.23800000000000002,0.7168000000000001,0.042699999999999995,0.015300000000000001,0.016200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-09,0.0,0.0,0.0,0.0096,0.0129,0.0159,0.0074,0.0121,0.018600000000000002,0.0262,0.0115,0.0169,0.0313,0.0718,0.1014,0.0438,0.23879999999999998,0.7173999999999999,0.045700000000000005,0.027200000000000002,0.011899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-12,0.0,0.0,0.0,0.0,0.006999999999999999,0.0109,0.0161,0.0105,0.0149,0.0184,0.0246,0.0105,0.0187,0.056799999999999996,0.0858,0.0187,0.1093,0.872,0.0516,0.017,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-13,0.0,0.0,0.0,0.0,0.0088,0.011000000000000001,0.013300000000000001,0.0075,0.0098,0.0139,0.021,0.0095,0.019799999999999998,0.046900000000000004,0.0805,0.0096,0.0806,0.9097,0.0547,0.0326,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0128,0.015600000000000001,0.0066,0.0085,0.0129,0.02,0.0319,0.015600000000000001,0.041299999999999996,0.0738,0.0088,0.08990000000000001,0.9013,0.06269999999999999,0.0195,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15,0.0,0.0,0.0,0.0077,0.0079,0.0084,0.0066,0.008199999999999999,0.010700000000000001,0.0141,0.0209,0.0086,0.0161,0.0462,0.0803,0.0104,0.1043,0.8853,0.0518,0.030699999999999998,0.011200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16,0.0,0.0,0.0,0.0,0.0066,0.0097,0.013999999999999999,0.0084,0.011899999999999999,0.015600000000000001,0.0213,0.008,0.016200000000000003,0.041100000000000005,0.0687,0.01,0.08650000000000001,0.9035,0.0564,0.0326,0.0116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,0.0,0.0,0.0,0.0,0.0095,0.011699999999999999,0.0127,0.0087,0.0132,0.017,0.0215,0.0086,0.0173,0.0397,0.0719,0.098,0.0757,0.9243000000000001,0.047400000000000005,0.0311,0.011899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-20,0.0,0.0,0.0,0.0,0.006500000000000001,0.009000000000000001,0.013500000000000002,0.0078000000000000005,0.0127,0.0175,0.0222,0.0338,0.0176,0.0415,0.0639,0.0209,0.0437,0.9354,0.0495,0.0277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-21,0.0,0.0,0.0,0.0,0.0060999999999999995,0.0087,0.0132,0.0069,0.0103,0.014499999999999999,0.0209,0.0349,0.0154,0.0394,0.061200000000000004,0.0849,0.0719,0.9281,0.0525,0.030299999999999997,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-22,0.0,0.0,0.0,0.0,0.0068000000000000005,0.0084,0.011699999999999999,0.0052,0.0084,0.0138,0.0215,0.0351,0.011899999999999999,0.0393,0.06860000000000001,0.0794,0.0506,0.9494,0.053,0.0282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.0079,0.0095,0.0118,0.008100000000000001,0.0113,0.0143,0.0195,0.034300000000000004,0.0159,0.037599999999999995,0.057800000000000004,0.0724,0.054900000000000004,0.9451,0.06280000000000001,0.029300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-27,0.0,0.0,0.0,0.0,0.0067,0.0089,0.0124,0.0064,0.0097,0.0134,0.0192,0.0342,0.0127,0.0384,0.0623,0.07339999999999999,0.0729,0.9270999999999999,0.051500000000000004,0.0276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0091,0.0127,0.0158,0.0074,0.0103,0.015700000000000002,0.0317,0.0077,0.0269,0.063,0.0724,0.07519999999999999,0.9248000000000001,0.046900000000000004,0.024700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-29,0.0,0.0,0.0,0.0,0.006500000000000001,0.0083,0.011200000000000002,0.0067,0.009300000000000001,0.0123,0.0174,0.0332,0.0126,0.0364,0.065,0.0882,0.0872,0.9128000000000001,0.0364,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.0077,0.0102,0.0127,0.0148,0.0088,0.0147,0.022799999999999997,0.0378,0.0128,0.0363,0.0762,0.09960000000000001,0.08539999999999999,0.9146,0.0346,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,0.0,0.0,0.0,0.0,0.008100000000000001,0.0108,0.0132,0.0067,0.009399999999999999,0.0121,0.0167,0.031400000000000004,0.0087,0.0337,0.0791,0.09519999999999999,0.0999,0.9001,0.039599999999999996,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,0.0,0.0,0.0,0.0,0.0,0.0095,0.0129,0.0058,0.008199999999999999,0.0111,0.0163,0.0321,0.011699999999999999,0.036000000000000004,0.0748,0.09359999999999999,0.1151,0.8848999999999999,0.0441,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04,0.0,0.0,0.0,0.0,0.0084,0.011200000000000002,0.0141,0.0067,0.011000000000000001,0.0158,0.0215,0.0374,0.0177,0.0508,0.0748,0.10710000000000001,0.11,0.89,0.039900000000000005,0.015300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,0.0,0.0,0.0,0.0,0.0073,0.0085,0.0108,0.0068000000000000005,0.0088,0.0111,0.016399999999999998,0.0077,0.015700000000000002,0.0412,0.0738,0.10310000000000001,0.1107,0.8893000000000001,0.044800000000000006,0.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06,0.0,0.0,0.0,0.0,0.006999999999999999,0.0069,0.0070999999999999995,0.009000000000000001,0.0062,0.009899999999999999,0.016,0.0288,0.008199999999999999,0.0259,0.060599999999999994,0.07440000000000001,0.1613,0.8387,0.051,0.024300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0091,0.011000000000000001,0.0126,0.0075,0.0128,0.018000000000000002,0.026000000000000002,0.009899999999999999,0.0264,0.0528,0.0679,0.16670000000000001,0.8332999999999999,0.0454,0.021099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-10,0.0,0.0,0.0078000000000000005,0.0085,0.0091,0.0078000000000000005,0.0092,0.011399999999999999,0.0064,0.0102,0.0155,0.0268,0.049800000000000004,0.0227,0.056100000000000004,0.068,0.3697,0.4434,0.0401,0.0217,0.0125,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-11,0.0,0.0,0.0075,0.0088,0.0072,0.0083,0.009899999999999999,0.0126,0.008,0.0138,0.019,0.026000000000000002,0.0069,0.0245,0.0661,0.098,0.4242,0.35619999999999996,0.0241,0.021,0.0095,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-12,0.0,0.0,0.0076,0.009000000000000001,0.0096,0.01,0.0101,0.011200000000000002,0.0097,0.013300000000000001,0.015600000000000001,0.0254,0.0105,0.030899999999999997,0.0712,0.11130000000000001,0.4523,0.3237,0.041299999999999996,0.021099999999999997,0.0101,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-13,0.0,0.0,0.0,0.0091,0.006,0.006999999999999999,0.0095,0.0134,0.0087,0.0127,0.0165,0.0252,0.0085,0.027200000000000002,0.057300000000000004,0.10289999999999999,0.4372,0.33899999999999997,0.0279,0.0187,0.011000000000000001,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,0.0,0.0,0.0,0.0084,0.0109,0.0068000000000000005,0.0079,0.0108,0.0077,0.011200000000000002,0.0147,0.022799999999999997,0.0444,0.018500000000000003,0.0525,0.0889,0.41009999999999996,0.39840000000000003,0.0317,0.0169,0.0118,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-17,0.0,0.0,0.0076,0.009399999999999999,0.0109,0.0066,0.0098,0.014199999999999999,0.0076,0.0092,0.011200000000000002,0.019299999999999998,0.0426,0.013000000000000001,0.051100000000000007,0.0827,0.3898,0.43060000000000004,0.0327,0.0179,0.011399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18,0.0,0.0,0.008,0.009000000000000001,0.0095,0.008,0.0078000000000000005,0.0083,0.011000000000000001,0.0115,0.0141,0.019299999999999998,0.0392,0.0127,0.04190000000000001,0.09480000000000001,0.43829999999999997,0.41240000000000004,0.044199999999999996,0.0213,0.008100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20,0.0,0.0,0.008,0.01,0.005600000000000001,0.006999999999999999,0.009300000000000001,0.0124,0.0078000000000000005,0.011000000000000001,0.013999999999999999,0.020499999999999997,0.0433,0.0187,0.0591,0.111,0.46630000000000005,0.34490000000000004,0.0391,0.0194,0.0089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23,0.0,0.0,0.0087,0.0116,0.0072,0.0083,0.0101,0.0069,0.0088,0.0111,0.0158,0.0276,0.0101,0.030699999999999998,0.0666,0.1617,0.465,0.2659,0.0281,0.0155,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-24,0.0,0.0,0.0088,0.0121,0.0074,0.008,0.0091,0.0123,0.0111,0.0144,0.0177,0.0269,0.0091,0.032400000000000005,0.0754,0.16079999999999997,0.4727,0.24969999999999998,0.025099999999999997,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25,0.0,0.0,0.008199999999999999,0.0108,0.0088,0.011899999999999999,0.0137,0.0138,0.0113,0.014499999999999999,0.0176,0.0278,0.0092,0.028999999999999998,0.08779999999999999,0.2119,0.4436,0.21850000000000003,0.0226,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26,0.0,0.0,0.0088,0.011899999999999999,0.0084,0.0109,0.0125,0.008100000000000001,0.011000000000000001,0.0148,0.0204,0.0325,0.0675,0.030299999999999997,0.10300000000000001,0.2591,0.4269,0.1808,0.023399999999999997,0.0109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-27,0.0,0.0,0.009000000000000001,0.012199999999999999,0.008199999999999999,0.0095,0.0103,0.0118,0.0098,0.0129,0.0191,0.032799999999999996,0.0647,0.0325,0.09609999999999999,0.2412,0.4232,0.207,0.0241,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,0.0,0.0,0.0,0.0129,0.0072,0.006999999999999999,0.008100000000000001,0.0125,0.0104,0.0141,0.021,0.0346,0.0688,0.0308,0.1018,0.2415,0.4335,0.1924,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,0.0,0.0,0.0,0.009899999999999999,0.012199999999999999,0.008199999999999999,0.0097,0.0124,0.0096,0.014199999999999999,0.0184,0.0279,0.0632,0.022400000000000003,0.09,0.2522,0.4474,0.1881,0.0231,0.010700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-02,0.0,0.0,0.0095,0.011000000000000001,0.0070999999999999995,0.0079,0.009399999999999999,0.012199999999999999,0.011699999999999999,0.013999999999999999,0.016399999999999998,0.0292,0.0106,0.0279,0.0907,0.2515,0.433,0.1862,0.0233,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,0.0,0.0,0.0,0.0077,0.0091,0.0104,0.0067,0.008100000000000001,0.0125,0.0088,0.014199999999999999,0.0226,0.0391,0.0809,0.029500000000000002,0.1858,0.457,0.32770000000000005,0.0245,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,0.0,0.0,0.0,0.0085,0.009399999999999999,0.0083,0.0086,0.0075,0.0079,0.0111,0.0128,0.0146,0.0351,0.09029999999999999,0.024300000000000002,0.1722,0.46049999999999996,0.3429,0.0217,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,0.0,0.0,0.0,0.0084,0.0089,0.0089,0.0077,0.006500000000000001,0.0076,0.0151,0.012199999999999999,0.0187,0.0374,0.086,0.021,0.1623,0.4576,0.3591,0.024900000000000002,0.011399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,0.0,0.0,0.0,0.008,0.0091,0.0096,0.0087,0.0096,0.0118,0.020099999999999996,0.015300000000000001,0.0213,0.0387,0.09630000000000001,0.0273,0.1916,0.48479999999999995,0.2963,0.024399999999999998,0.010700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,0.0,0.0,0.0,0.0074,0.0085,0.0097,0.0087,0.009399999999999999,0.011699999999999999,0.020499999999999997,0.0138,0.021099999999999997,0.0434,0.1001,0.0277,0.21059999999999998,0.47009999999999996,0.2916,0.0259,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11,0.0,0.0,0.0,0.0,0.009000000000000001,0.0098,0.0051,0.0070999999999999995,0.0121,0.019799999999999998,0.0106,0.0155,0.0363,0.0891,0.0146,0.17850000000000002,0.43119999999999997,0.37579999999999997,0.029300000000000003,0.0134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,0.0,0.0,0.0,0.0085,0.0084,0.0079,0.0069,0.0073,0.0106,0.0194,0.0118,0.018799999999999997,0.0378,0.08900000000000001,0.0159,0.16329999999999997,0.4539,0.36700000000000005,0.0276,0.011200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,0.0,0.0,0.0,0.0,0.0062,0.0055000000000000005,0.0064,0.0059,0.0095,0.0184,0.0091,0.016,0.032799999999999996,0.0737,0.1318,0.11800000000000001,0.4578,0.4243,0.0345,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,0.0,0.0,0.0,0.0,0.0087,0.011000000000000001,0.0134,0.0074,0.0132,0.0241,0.0124,0.0197,0.0351,0.08039999999999999,0.0113,0.1264,0.4698,0.3925,0.0322,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,0.0,0.0,0.0,0.0,0.0073,0.0078000000000000005,0.009000000000000001,0.0054,0.0098,0.019,0.0111,0.0159,0.0264,0.068,0.0092,0.1008,0.43479999999999996,0.45520000000000005,0.0351,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,0.0,0.0,0.0,0.0,0.006500000000000001,0.0073,0.0092,0.0076,0.0113,0.0189,0.0131,0.019799999999999998,0.03,0.0713,0.015,0.1207,0.4781,0.3861,0.0297,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,0.0,0.0,0.0,0.0,0.0067,0.0087,0.011899999999999999,0.008199999999999999,0.0134,0.020099999999999996,0.0131,0.0208,0.029900000000000003,0.073,0.0121,0.1175,0.4807,0.3897,0.0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-22,0.0,0.0,0.0,0.0,0.008100000000000001,0.0096,0.0049,0.0058,0.0102,0.02,0.0138,0.021,0.0278,0.0742,0.1509,0.1226,0.5068,0.37060000000000004,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-23,0.0,0.0,0.0,0.0,0.0060999999999999995,0.0073,0.0096,0.0060999999999999995,0.0086,0.015300000000000001,0.0128,0.0189,0.025699999999999997,0.06559999999999999,0.1457,0.1249,0.5002,0.3749,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0076,0.0088,0.0073,0.008100000000000001,0.011399999999999999,0.0207,0.0155,0.021099999999999997,0.058600000000000006,0.1392,0.11460000000000001,0.48969999999999997,0.3956,0.0271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0083,0.0104,0.006999999999999999,0.0108,0.0154,0.0209,0.015,0.0203,0.06509999999999999,0.1595,0.122,0.5356000000000001,0.3423,0.030699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.006500000000000001,0.0068000000000000005,0.0091,0.0074,0.0113,0.020499999999999997,0.012199999999999999,0.0202,0.0693,0.1523,0.107,0.5484,0.3447,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,0.0,0.0,0.0,0.0,0.0,0.008199999999999999,0.0101,0.0055000000000000005,0.0068000000000000005,0.0118,0.0248,0.016,0.0206,0.071,0.1684,0.12890000000000001,0.5559000000000001,0.3152,0.0258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0067,0.0075,0.0091,0.0141,0.009300000000000001,0.021099999999999997,0.0394,0.0177,0.047400000000000005,0.1502,0.06570000000000001,0.4434,0.49090000000000006,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0077,0.0091,0.0102,0.013500000000000002,0.0144,0.0192,0.0277,0.0168,0.0403,0.1317,0.056600000000000004,0.369,0.5744,0.04650000000000001,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,0.0,0.0,0.0,0.0,0.0075,0.009899999999999999,0.0059,0.008,0.0139,0.026600000000000002,0.0172,0.030600000000000002,0.053,0.11199999999999999,0.048799999999999996,0.2364,0.5539000000000001,0.16079999999999997,0.019799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04,0.0,0.0,0.0,0.0,0.0097,0.0125,0.015300000000000001,0.0106,0.018799999999999997,0.029500000000000002,0.0165,0.028999999999999998,0.0548,0.1324,0.054000000000000006,0.26530000000000004,0.544,0.1367,0.015700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,0.0,0.0,0.0,0.0,0.0075,0.0098,0.013000000000000001,0.006,0.0134,0.0287,0.0131,0.0278,0.04650000000000001,0.1116,0.037200000000000004,0.24710000000000001,0.5749,0.1408,0.020099999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,0.0,0.0,0.0,0.0,0.0072,0.0102,0.0147,0.0049,0.011000000000000001,0.029300000000000003,0.0148,0.0285,0.054000000000000006,0.1422,0.051699999999999996,0.2736,0.5440999999999999,0.1305,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.009899999999999999,0.013600000000000001,0.0067,0.0111,0.0218,0.0118,0.0203,0.0433,0.1408,0.0418,0.2462,0.5498,0.16210000000000002,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0087,0.012,0.0169,0.011200000000000002,0.0246,0.0406,0.023700000000000002,0.0524,0.1311,0.053200000000000004,0.2397,0.5255,0.1816,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0091,0.0126,0.004699999999999999,0.006999999999999999,0.0189,0.0434,0.0217,0.0446,0.1425,0.0378,0.22690000000000002,0.5448,0.1905,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0064,0.009899999999999999,0.0171,0.0134,0.0273,0.0429,0.0202,0.0392,0.14429999999999998,0.0401,0.2274,0.6368,0.09570000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.01,0.0131,0.0063,0.0103,0.0219,0.013600000000000001,0.020099999999999996,0.0479,0.1714,0.047599999999999996,0.3124,0.5656,0.07440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0092,0.011200000000000002,0.0143,0.0105,0.0187,0.0361,0.0172,0.031200000000000002,0.1331,0.0305,0.2378,0.6052000000000001,0.1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0075,0.0086,0.0113,0.0206,0.0169,0.0394,0.013300000000000001,0.0304,0.1231,0.226,0.1815,0.6542,0.1643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0078000000000000005,0.0084,0.0097,0.008100000000000001,0.013999999999999999,0.0302,0.016399999999999998,0.0313,0.10880000000000001,0.0236,0.14679999999999999,0.6634,0.16620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0085,0.0105,0.0134,0.0085,0.0165,0.0341,0.0149,0.0329,0.1251,0.027999999999999997,0.1805,0.6206,0.1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
